period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2019,LA,Louisiana,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,LA,Louisiana,IND,industrial,19373,5.23,1979.1115,37846.317,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,LA,Louisiana,COM,commercial,295153,8.91,2163.5642,24284.298,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,LA,Louisiana,ALL,all sectors,2409993,7.71,7178.84949,93128.52501,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KY,Kentucky,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KY,Kentucky,RES,residential,1991137,10.8,2869.13081,26573.076,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KY,Kentucky,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KY,Kentucky,IND,industrial,6147,5.57,1624.4054,29160.79599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KY,Kentucky,COM,commercial,309830,10.15,1990.81982,19611.51,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KY,Kentucky,ALL,all sectors,2307114,8.61,6484.35602,75345.382,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KS,Kansas,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KS,Kansas,RES,residential,1274955,12.71,1732.74192,13630.66099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KS,Kansas,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KS,Kansas,IND,industrial,24230,7.35,853.13389,11612.64199,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KS,Kansas,COM,commercial,235236,10.29,1637.84819,15916.325,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,KS,Kansas,ALL,all sectors,1534421,10.26,4223.724,41159.62798,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IA,Iowa,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IA,Iowa,RES,residential,1392979,12.46,1805.89931,14494.82101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IA,Iowa,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IA,Iowa,IND,industrial,8565,6.6,1599.65412,24238.717,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IA,Iowa,COM,commercial,241734,9.99,1230.29577,12309.61002,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IA,Iowa,ALL,all sectors,1643278,9.08,4635.84919,51043.14802,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IN,Indiana,TRA,transportation,1,10.76,2.2177,20.606,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IN,Indiana,RES,residential,2887031,12.58,4182.91881,33249.23401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IN,Indiana,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IN,Indiana,IND,industrial,18805,7.36,3334.72612,45316.68202,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IN,Indiana,COM,commercial,358791,11.03,2593.90197,23517.681,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IN,Indiana,ALL,all sectors,3264628,9.91,10113.7646,102104.20303,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IL,Illinois,TRA,transportation,3,6.91,39.36993,570.032,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IL,Illinois,RES,residential,5314522,13.03,5890.95774,45220.25799,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IL,Illinois,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IL,Illinois,IND,industrial,5737,6.52,2821.76952,43250.44499,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IL,Illinois,COM,commercial,622802,9.08,4475.92962,49278.746,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,IL,Illinois,ALL,all sectors,5943064,9.56,13228.02681,138319.48099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ID,Idaho,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ID,Idaho,RES,residential,763841,9.89,860.0475,8696.843,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ID,Idaho,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ID,Idaho,IND,industrial,28493,6.08,538.02591,8847.48901,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ID,Idaho,COM,commercial,112137,7.67,493.8922,6440.943,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ID,Idaho,ALL,all sectors,904471,7.89,1891.96561,23985.275,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,HI,Hawaii,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,HI,Hawaii,RES,residential,438352,32.06,884.84679,2759.77401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,HI,Hawaii,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,HI,Hawaii,IND,industrial,823,25.76,936.27169,3635.247,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,HI,Hawaii,COM,commercial,59878,29.23,893.82371,3057.86601,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,HI,Hawaii,ALL,all sectors,499053,28.72,2714.9422,9452.88701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,GA,Georgia,TRA,transportation,1,5.85,9.6075,164.292,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,GA,Georgia,RES,residential,4411521,11.76,6979.1494,59331.49099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,GA,Georgia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,GA,Georgia,IND,industrial,23539,6.17,1998.9241,32393.384,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,GA,Georgia,COM,commercial,585573,10.02,4751.93131,47411.823,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,GA,Georgia,ALL,all sectors,5020634,9.86,13739.61231,139300.98999,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,PA,Pennsylvania,ALL,all sectors,6149656,9.81,14281.86357,145580.38298,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OR,Oregon,TRA,transportation,2,9.14,2.4614,26.941,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OR,Oregon,RES,residential,1763783,11.01,2123.8824,19286.182,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OR,Oregon,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OR,Oregon,IND,industrial,25169,5.86,858.92029,14668.288,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OR,Oregon,COM,commercial,240488,8.85,1453.02575,16422.975,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OR,Oregon,ALL,all sectors,2029442,8.81,4438.28984,50404.38599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OK,Oklahoma,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OK,Oklahoma,RES,residential,1777156,10.21,2429.7427,23805.972,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OK,Oklahoma,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OK,Oklahoma,IND,industrial,19905,5.07,1059.1156,20903.983,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OK,Oklahoma,COM,commercial,285641,7.98,1603.4406,20085.99101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OK,Oklahoma,ALL,all sectors,2082702,7.86,5092.29891,64795.946,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OH,Ohio,TRA,transportation,2,6.83,2.57441,37.708,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OH,Ohio,RES,residential,4980931,12.38,6464.45326,52226.09701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OH,Ohio,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OH,Ohio,IND,industrial,19798,6.55,3292.19316,50249.17802,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OH,Ohio,COM,commercial,632794,9.72,4469.8952,46008.93701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,OH,Ohio,ALL,all sectors,5633525,9.58,14229.11604,148521.92005,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ND,North Dakota,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ND,North Dakota,RES,residential,385038,10.3,527.97,5125.431,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ND,North Dakota,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ND,North Dakota,IND,industrial,8803,7.94,746.6765,9398.79301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ND,North Dakota,COM,commercial,76355,9.01,633.8433,7035.031,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,ND,North Dakota,ALL,all sectors,470196,8.85,1908.4898,21559.25501,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NC,North Carolina,TRA,transportation,1,8.2,1.533,18.691,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NC,North Carolina,RES,residential,4620856,11.42,6834.01689,59852.793,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NC,North Carolina,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NC,North Carolina,IND,industrial,9871,6.3,1726.55919,27391.009,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NC,North Carolina,COM,commercial,705587,8.81,4330.8252,49173.03801,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NC,North Carolina,ALL,all sectors,5336315,9.45,12892.93428,136435.53101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NY,New York,TRA,transportation,8,12.28,346.40005,2820.065,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NY,New York,RES,residential,7235400,17.94,8995.4394,50141.00301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NY,New York,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NY,New York,IND,industrial,7607,5.61,985.03337,17548.457,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NY,New York,COM,commercial,1121107,14.06,10556.65832,75090.82,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NY,New York,ALL,all sectors,8364122,14.34,20883.53113,145600.34501,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NM,New Mexico,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NM,New Mexico,RES,residential,895086,12.51,859.6637,6871.561,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NM,New Mexico,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NM,New Mexico,IND,industrial,9456,5.48,492.12379,8979.712,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NM,New Mexico,COM,commercial,144960,9.79,884.21177,9028.861,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NM,New Mexico,ALL,all sectors,1049502,8.99,2235.99926,24880.134,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NJ,New Jersey,TRA,transportation,7,8.8,26.51295,301.402,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NJ,New Jersey,RES,residential,3596834,15.85,4534.97259,28612.555,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NJ,New Jersey,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NJ,New Jersey,IND,industrial,11781,10.16,710.10815,6990.06299,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NJ,New Jersey,COM,commercial,523796,12.23,4650.58491,38012.68398,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NJ,New Jersey,ALL,all sectors,4132418,13.42,9922.1786,73916.70397,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NH,New Hampshire,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NH,New Hampshire,RES,residential,627257,20.05,903.57396,4506.83,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NH,New Hampshire,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2019,NH,New Hampshire,IND,industrial,3193,13.09,251.84375,1923.973,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
